Gene,Non-unique Gene name,Annotation,No. isolates
Cluster_1577,,,1
Cluster_13106,,,1
Cluster_5879,,,1
Cluster_19242,,,1
Cluster_20786,,,1
Cluster_17398,,,1
Cluster_14987,,,1
Cluster_852,,,1
Cluster_16745,,,1
Cluster_4588,,,1
Cluster_13527,,,1
Cluster_6412,,,1
Cluster_6280,,,1
Cluster_2581,,,1
Cluster_597,,,1
Cluster_19916,,,1
Cluster_13194,,,1
Cluster_18310,,,1
Cluster_5522,,,1
Cluster_6887,,,1
Cluster_3535,,,1
Cluster_8268,,,1
Cluster_14424,,,1
Cluster_3525,,,1
Cluster_9774,,,1
Cluster_575,,,1
Cluster_6947,,,1
Cluster_6923,,,1
Cluster_6875,,,1
Cluster_16996,,,1
Cluster_15156,,,1
Cluster_18285,,,1
Cluster_13495,,,1
Cluster_5134,,,1
Cluster_19812,,,1
Cluster_12455,,,1
Cluster_20374,,,1
Cluster_3848,,,1
Cluster_11598,,,1
Cluster_5652,,,1
Cluster_4647,,,1
Cluster_11136,,,1
Cluster_4613,,,1
Cluster_3504,,,1
Cluster_4832,,,1
Cluster_20926,,,1
Cluster_18121,,,1
Cluster_21844,,,1
Cluster_5401,,,1
Cluster_9571,,,1
Cluster_9337,,,1
Cluster_14778,,,1
Cluster_6633,,,1
Cluster_9962,,,1
Cluster_17887,,,1
Cluster_20103,,,1
Cluster_1365,,,1
Cluster_5173,,,1
Cluster_7212,,,1
Cluster_3065,,,1
Cluster_7236,,,1
Cluster_1281,,,1
Cluster_1372,,,1
Cluster_14591,,,1
Cluster_14242,,,1
Cluster_17905,,,1
Cluster_16660,,,1
Cluster_5697,,,1
Cluster_21040,,,1
Cluster_12703,,,1
Cluster_10877,,,1
Cluster_18100,,,1
Cluster_12161,,,1
Cluster_19833,,,1
Cluster_175,,,1
Cluster_8696,,,1
Cluster_2293,,,1
Cluster_990,,,1
Cluster_17510,,,1
Cluster_5025,,,1
Cluster_547,,,1
Cluster_14726,,,1
Cluster_20433,,,1
Cluster_7403,,,1
Cluster_7177,,,1
Cluster_16461,,,1
Cluster_7122,,,1
Cluster_9636,,,1
Cluster_19325,,,1
Cluster_19830,,,1
Cluster_9676,,,1
Cluster_17936,,,1
Cluster_8865,,,1
Cluster_12326,,,1
Cluster_14531,,,1
Cluster_9581,,,1
Cluster_9840,,,1
Cluster_4003,,,1
Cluster_2318,,,1
Cluster_15974,,,1
Cluster_3826,,,1
Cluster_1936,,,1
Cluster_18468,,,1
Cluster_10404,,,1
Cluster_21532,,,1
Cluster_11180,,,1
Cluster_14411,,,1
Cluster_9457,,,1
Cluster_21382,,,1
Cluster_1630,,,1
Cluster_13866,,,1
Cluster_3881,,,1
Cluster_20074,,,1
Cluster_2987,,,1
Cluster_22374,,,1
Cluster_3208,,,1
Cluster_15080,,,1
Cluster_8878,,,1
Cluster_9399,,,1
Cluster_4616,,,1
Cluster_10607,,,1
Cluster_4804,,,1
Cluster_16875,,,1
Cluster_4730,,,1
Cluster_15158,,,1
Cluster_13545,,,1
Cluster_4711,,,1
Cluster_10499,,,1
Cluster_17212,,,1
Cluster_10573,,,1
Cluster_15333,,,1
Cluster_18286,,,1
Cluster_18984,,,1
Cluster_20922,,,1
Cluster_5696,,,1
Cluster_17721,,,1
Cluster_13117,,,1
Cluster_14687,,,1
Cluster_2273,,,1
Cluster_5133,,,1
Cluster_15035,,,1
Cluster_15945,,,1
Cluster_7719,,,1
Cluster_1741,,,1
Cluster_9953,,,1
Cluster_19843,,,1
Cluster_19068,,,1
Cluster_21946,,,1
Cluster_11891,,,1
Cluster_10007,,,1
Cluster_1272,,,1
Cluster_2546,,,1
Cluster_21744,,,1
Cluster_19448,,,1
Cluster_2143,,,1
Cluster_13390,,,1
Cluster_124,,,1
Cluster_19742,,,1
Cluster_4224,,,1
Cluster_21892,,,1
Cluster_16247,,,1
Cluster_19299,,,1
Cluster_17075,,,1
Cluster_10480,,,1
Cluster_17712,,,1
Cluster_7320,,,1
Cluster_16819,,,1
Cluster_8139,,,1
Cluster_6360,,,1
Cluster_21026,,,1
Cluster_7241,,,1
Cluster_14578,,,1
Cluster_494,,,1
Cluster_19623,,,1
Cluster_9468,,,1
Cluster_1162,,,1
Cluster_15363,,,1
Cluster_7746,,,1
Cluster_9192,,,1
Cluster_12825,,,1
Cluster_1455,,,1
Cluster_16348,,,1
Cluster_5613,,,1
Cluster_13868,,,1
Cluster_12680,,,1
Cluster_3009,,,1
Cluster_13472,,,1
Cluster_16827,,,1
Cluster_14480,,,1
Cluster_7653,,,1
Cluster_19537,,,1
Cluster_12361,,,1
Cluster_9466,,,1
Cluster_214,,,1
Cluster_504,,,1
Cluster_21137,,,1
Cluster_14538,,,1
Cluster_6855,,,1
Cluster_18883,,,1
Cluster_7125,,,1
Cluster_508,,,1
Cluster_5046,,,1
Cluster_5245,,,1
Cluster_4119,,,1
Cluster_3649,,,1
Cluster_6208,,,1
Cluster_5944,,,1
Cluster_19316,,,1
Cluster_3168,,,1
Cluster_5280,,,1
Cluster_821,,,1
Cluster_4438,,,1
Cluster_4694,,,1
Cluster_22089,,,1
Cluster_2613,,,1
Cluster_5971,,,1
Cluster_21803,,,1
Cluster_6015,,,1
Cluster_9316,,,1
Cluster_10491,,,1
Cluster_5027,,,1
Cluster_1937,,,1
Cluster_17558,,,1
Cluster_2479,,,1
Cluster_19631,,,1
Cluster_14912,,,1
Cluster_3637,,,1
Cluster_1696,,,1
Cluster_3879,,,1
Cluster_10152,,,1
Cluster_18630,,,1
Cluster_6725,,,1
Cluster_8542,,,1
Cluster_4768,,,1
Cluster_21773,,,1
Cluster_4440,,,1
Cluster_3442,,,1
Cluster_8027,,,1
Cluster_12636,,,1
Cluster_20913,,,1
Cluster_17986,,,1
Cluster_1200,,,1
Cluster_22475,,,1
Cluster_5972,,,1
Cluster_4515,,,1
Cluster_14622,,,1
Cluster_9691,,,1
Cluster_16452,,,1
Cluster_12287,,,1
Cluster_4473,,,1
Cluster_19607,,,1
Cluster_8616,,,1
Cluster_15074,,,1
Cluster_487,,,1
Cluster_7023,,,1
Cluster_19114,,,1
Cluster_2805,,,1
Cluster_6551,,,1
Cluster_10932,,,1
Cluster_19216,,,1
Cluster_12675,,,1
Cluster_2974,,,1
Cluster_2023,,,1
Cluster_13434,,,1
Cluster_22503,,,1
Cluster_3763,,,1
Cluster_18309,,,1
Cluster_14651,,,1
Cluster_5154,,,1
Cluster_2565,,,1
Cluster_20425,,,1
Cluster_1142,,,1
Cluster_626,,,1
Cluster_3911,,,1
Cluster_6683,,,1
Cluster_128,,,1
Cluster_1607,,,1
Cluster_19390,,,1
Cluster_15331,,,1
Cluster_16979,,,1
Cluster_11731,,,1
Cluster_15334,,,1
Cluster_18482,,,1
Cluster_22635,,,1
Cluster_14995,,,1
Cluster_5721,,,1
Cluster_10089,,,1
Cluster_21313,,,1
Cluster_7434,,,1
Cluster_22162,,,1
Cluster_21762,,,1
Cluster_16822,,,1
Cluster_3836,,,1
Cluster_229,,,1
Cluster_1126,,,1
Cluster_17136,,,1
Cluster_3004,,,1
Cluster_12110,,,1
Cluster_1637,,,1
Cluster_21825,,,1
Cluster_3463,,,1
Cluster_9078,,,1
Cluster_17172,,,1
Cluster_16059,,,1
Cluster_22087,,,1
Cluster_50,,,1
Cluster_19697,,,1
Cluster_19869,,,1
Cluster_8484,,,1
Cluster_3515,,,1
Cluster_186,,,1
Cluster_3779,,,1
Cluster_5819,,,1
Cluster_5686,,,1
Cluster_10141,,,1
Cluster_383,,,1
Cluster_2972,,,1
Cluster_1523,,,1
Cluster_3607,,,1
Cluster_4128,,,1
Cluster_14653,,,1
Cluster_17033,,,1
Cluster_3179,,,1
Cluster_11172,,,1
Cluster_10868,,,1
Cluster_7708,,,1
Cluster_3462,,,1
Cluster_15157,,,1
Cluster_3133,,,1
Cluster_5039,,,1
Cluster_17927,,,1
Cluster_4435,,,1
Cluster_14481,,,1
Cluster_8540,,,1
Cluster_12079,,,1
Cluster_21877,,,1
Cluster_1761,,,1
Cluster_20891,,,1
Cluster_5429,,,1
Cluster_8780,,,1
Cluster_9590,,,1
Cluster_74,,,1
Cluster_900,,,1
Cluster_21746,,,1
Cluster_10074,,,1
Cluster_8667,,,1
Cluster_13071,,,1
Cluster_9476,,,1
Cluster_17051,,,1
Cluster_7554,,,1
Cluster_19536,,,1
Cluster_14426,,,1
Cluster_21558,,,1
Cluster_18356,,,1
Cluster_5405,,,1
Cluster_14535,,,1
Cluster_1504,,,1
Cluster_15276,,,1
Cluster_10406,,,1
Cluster_15941,,,1
Cluster_20929,,,1
Cluster_5485,,,1
Cluster_15641,,,1
Cluster_9024,,,1
Cluster_20214,,,1
Cluster_18011,,,1
Cluster_8488,,,1
Cluster_21035,,,1
Cluster_20394,,,1
Cluster_2749,,,1
Cluster_15098,,,1
Cluster_2279,,,1
Cluster_10062,,,1
Cluster_16375,,,1
Cluster_11692,,,1
Cluster_5023,,,1
Cluster_14003,,,1
Cluster_13924,,,1
Cluster_13593,,,1
Cluster_17256,,,1
Cluster_9708,,,1
Cluster_19503,,,1
Cluster_876,,,1
Cluster_2904,,,1
Cluster_1254,,,1
Cluster_2397,,,1
Cluster_10819,,,1
Cluster_18838,,,1
Cluster_17938,,,1
Cluster_5919,,,1
Cluster_5856,,,1
Cluster_16171,,,1
Cluster_14689,,,1
Cluster_8272,,,1
Cluster_20360,,,1
Cluster_7186,,,1
Cluster_12687,,,1
Cluster_13333,,,1
Cluster_5182,,,1
Cluster_21493,,,1
Cluster_4543,,,1
Cluster_5577,,,1
Cluster_2920,,,1
Cluster_4174,,,1
Cluster_2680,,,1
Cluster_282,,,1
Cluster_2312,,,1
Cluster_21380,,,1
Cluster_19447,,,1
Cluster_3833,,,1
Cluster_5757,,,1
Cluster_22641,,,1
Cluster_17488,,,1
Cluster_14058,,,1
Cluster_15033,,,1
Cluster_863,,,1
Cluster_2053,,,1
Cluster_15733,,,1
Cluster_21625,,,1
Cluster_356,,,1
Cluster_14503,,,1
Cluster_13068,,,1
Cluster_10636,,,1
Cluster_5332,,,1
Cluster_4598,,,1
Cluster_3727,,,1
Cluster_6462,,,1
Cluster_11343,,,1
Cluster_8026,,,1
Cluster_2375,,,1
Cluster_901,,,1
Cluster_17576,,,1
Cluster_4355,,,1
Cluster_7855,,,1
Cluster_11306,,,1
Cluster_6969,,,1
Cluster_15092,,,1
Cluster_8808,,,1
Cluster_19977,,,1
Cluster_2614,,,1
Cluster_5461,,,1
Cluster_19639,,,1
Cluster_4222,,,1
Cluster_11490,,,1
Cluster_10243,,,1
Cluster_4035,,,1
Cluster_3328,,,1
Cluster_22634,,,1
Cluster_17932,,,1
Cluster_22337,,,1
Cluster_21245,,,1
Cluster_13263,,,1
Cluster_13701,,,1
Cluster_6838,,,1
Cluster_10588,,,1
Cluster_6565,,,1
Cluster_19738,,,1
Cluster_14944,,,1
Cluster_3499,,,1
Cluster_749,,,1
Cluster_19983,,,1
Cluster_16791,,,1
Cluster_10324,,,1
Cluster_10073,,,1
Cluster_4820,,,1
Cluster_9144,,,1
Cluster_1103,,,1
Cluster_17420,,,1
Cluster_18898,,,1
Cluster_1794,,,1
Cluster_21955,,,1
Cluster_18358,,,1
Cluster_17677,,,1
Cluster_18578,,,1
Cluster_2113,,,1
Cluster_9514,,,1
Cluster_6583,,,1
Cluster_3806,,,1
Cluster_4488,,,1
Cluster_22103,,,1
Cluster_17439,,,1
Cluster_20740,,,1
Cluster_20735,,,1
Cluster_9254,,,1
Cluster_14626,,,1
Cluster_12335,,,1
Cluster_2902,,,1
Cluster_11877,,,1
Cluster_2869,,,1
Cluster_796,,,1
Cluster_20127,,,1
Cluster_3380,,,1
Cluster_10334,,,1
Cluster_1871,,,1
Cluster_6328,,,1
Cluster_12794,,,1
Cluster_11391,,,1
Cluster_2520,,,1
Cluster_5790,,,1
Cluster_1853,,,1
Cluster_5766,,,1
Cluster_10788,,,1
Cluster_21308,,,1
Cluster_1481,,,1
Cluster_5073,,,1
Cluster_549,,,1
Cluster_9856,,,1
Cluster_12939,,,1
Cluster_18684,,,1
Cluster_5495,,,1
Cluster_9767,,,1
Cluster_6707,,,1
Cluster_14366,,,1
Cluster_7558,,,1
Cluster_18380,,,1
Cluster_1203,,,1
Cluster_10368,,,1
Cluster_17410,,,1
Cluster_22357,,,1
Cluster_14571,,,1
Cluster_3666,,,1
Cluster_1703,,,1
Cluster_4065,,,1
Cluster_12378,,,1
Cluster_21460,,,1
Cluster_7520,,,1
Cluster_11928,,,1
Cluster_10833,,,1
Cluster_8844,,,1
Cluster_14619,,,1
Cluster_2141,,,1
Cluster_6658,,,1
Cluster_20777,,,1
Cluster_20567,,,1
Cluster_1593,,,1
Cluster_1892,,,1
Cluster_10031,,,1
Cluster_3213,,,1
Cluster_1438,,,1
Cluster_15546,,,1
Cluster_13725,,,1
Cluster_12632,,,1
Cluster_9188,,,1
Cluster_12638,,,1
Cluster_10554,,,1
Cluster_10245,,,1
Cluster_828,,,1
Cluster_5266,,,1
Cluster_2090,,,1
Cluster_3910,,,1
Cluster_8692,,,1
Cluster_13337,,,1
Cluster_18161,,,1
Cluster_520,,,1
Cluster_14109,,,1
Cluster_5298,,,1
Cluster_6205,,,1
Cluster_15606,,,1
Cluster_15512,,,1
Cluster_13147,,,1
Cluster_10439,,,1
Cluster_9989,,,1
Cluster_1643,,,1
Cluster_20920,,,1
Cluster_14289,,,1
Cluster_21350,,,1
Cluster_5259,,,1
Cluster_5178,,,1
Cluster_10890,,,1
Cluster_16292,,,1
Cluster_17736,,,1
Cluster_18001,,,1
Cluster_16477,,,1
Cluster_10309,,,1
Cluster_21457,,,1
Cluster_1698,,,1
Cluster_21698,,,1
Cluster_18718,,,1
Cluster_15022,,,1
Cluster_9393,,,1
Cluster_9938,,,1
Cluster_15614,,,1
Cluster_19527,,,1
Cluster_2508,,,1
Cluster_2562,,,1
Cluster_21487,,,1
Cluster_20133,,,1
Cluster_9722,,,1
Cluster_4621,,,1
Cluster_6316,,,1
Cluster_19122,,,1
Cluster_15618,,,1
Cluster_1565,,,1
Cluster_1678,,,1
Cluster_10277,,,1
Cluster_10610,,,1
Cluster_5448,,,1
Cluster_4939,,,1
Cluster_18651,,,1
Cluster_1195,,,1
Cluster_4842,,,1
Cluster_19835,,,1
Cluster_405,,,1
Cluster_19249,,,1
Cluster_1409,,,1
Cluster_7675,,,1
Cluster_3305,,,1
Cluster_7971,,,1
Cluster_13465,,,1
Cluster_556,,,1
Cluster_20621,,,1
Cluster_219,,,1
Cluster_21038,,,1
Cluster_19327,,,1
Cluster_10242,,,1
Cluster_4692,,,1
Cluster_12235,,,1
Cluster_18830,,,1
Cluster_16091,,,1
Cluster_5441,,,1
Cluster_13420,,,1
Cluster_11346,,,1
Cluster_1143,,,1
Cluster_18174,,,1
Cluster_11900,,,1
Cluster_1246,,,1
Cluster_4393,,,1
Cluster_5809,,,1
Cluster_4983,,,1
Cluster_2334,,,1
Cluster_1854,,,1
Cluster_15268,,,1
Cluster_20679,,,1
Cluster_2444,,,1
Cluster_3623,,,1
Cluster_13994,,,1
Cluster_15455,,,1
Cluster_8303,,,1
Cluster_563,,,1
Cluster_12732,,,1
Cluster_5007,,,1
Cluster_14441,,,1
Cluster_19931,,,1
Cluster_1708,,,1
Cluster_225,,,1
Cluster_2182,,,1
Cluster_17609,,,1
Cluster_18494,,,1
Cluster_15177,,,1
Cluster_4287,,,1
Cluster_2256,,,1
Cluster_14202,,,1
Cluster_19033,,,1
Cluster_6232,,,1
Cluster_16518,,,1
Cluster_6352,,,1
Cluster_5791,,,1
Cluster_11577,,,1
Cluster_729,,,1
Cluster_14004,,,1
Cluster_14433,,,1
Cluster_534,,,1
Cluster_5842,,,1
Cluster_10155,,,1
Cluster_10537,,,1
Cluster_4139,,,1
Cluster_4198,,,1
Cluster_17244,,,1
Cluster_3369,,,1
Cluster_16476,,,1
Cluster_4713,,,1
Cluster_12325,,,1
Cluster_12669,,,1
Cluster_22092,,,1
Cluster_2645,,,1
Cluster_5778,,,1
Cluster_9839,,,1
Cluster_4220,,,1
Cluster_19295,,,1
Cluster_17422,,,1
Cluster_16377,,,1
Cluster_16995,,,1
Cluster_21971,,,1
Cluster_19428,,,1
Cluster_2543,,,1
Cluster_10661,,,1
Cluster_20765,,,1
Cluster_22600,,,1
Cluster_9849,,,1
Cluster_3783,,,1
Cluster_12862,,,1
Cluster_8361,,,1
Cluster_14768,,,1
Cluster_11009,,,1
Cluster_6545,,,1
Cluster_13222,,,1
Cluster_12759,,,1
Cluster_261,,,1
Cluster_18030,,,1
Cluster_16659,,,1
Cluster_18678,,,1
Cluster_8288,,,1
Cluster_14244,,,1
Cluster_17086,,,1
Cluster_4577,,,1
Cluster_3977,,,1
Cluster_7511,,,1
Cluster_15256,,,1
Cluster_11067,,,1
Cluster_1399,,,1
Cluster_16612,,,1
Cluster_20436,,,1
Cluster_5596,,,1
Cluster_17994,,,1
Cluster_1329,,,1
Cluster_14639,,,1
Cluster_18685,,,1
Cluster_6921,,,1
Cluster_22235,,,1
Cluster_4686,,,1
Cluster_21620,,,1
Cluster_17065,,,1
Cluster_3950,,,1
Cluster_9079,,,1
Cluster_5927,,,1
Cluster_2512,,,1
Cluster_20910,,,1
Cluster_11556,,,1
Cluster_20207,,,1
Cluster_20024,,,1
Cluster_4530,,,1
Cluster_6259,,,1
Cluster_18291,,,1
Cluster_10284,,,1
Cluster_345,,,1
Cluster_13023,,,1
Cluster_9857,,,1
Cluster_1805,,,1
Cluster_22655,,,1
Cluster_12631,,,1
Cluster_1728,,,1
Cluster_6383,,,1
Cluster_4484,,,1
Cluster_7172,,,1
Cluster_10419,,,1
Cluster_15375,,,1
Cluster_4305,,,1
Cluster_20697,,,1
Cluster_18987,,,1
Cluster_337,,,1
Cluster_9798,,,1
Cluster_14046,,,1
Cluster_6243,,,1
Cluster_8852,,,1
Cluster_12879,,,1
Cluster_7534,,,1
Cluster_11096,,,1
Cluster_12308,,,1
Cluster_22296,,,1
Cluster_22558,,,1
Cluster_14444,,,1
Cluster_1095,,,1
Cluster_10865,,,1
Cluster_3432,,,1
Cluster_13810,,,1
Cluster_16608,,,1
Cluster_2194,,,1
Cluster_22441,,,1
Cluster_10068,,,1
Cluster_8969,,,1
Cluster_917,,,1
Cluster_13485,,,1
Cluster_17260,,,1
Cluster_2169,,,1
Cluster_16353,,,1
Cluster_12935,,,1
Cluster_4453,,,1
Cluster_1938,,,1
Cluster_10545,,,1
Cluster_18304,,,1
Cluster_21085,,,1
Cluster_19741,,,1
Cluster_14354,,,1
Cluster_18672,,,1
Cluster_1699,,,1
Cluster_4024,,,1
Cluster_9381,,,1
Cluster_9842,,,1
Cluster_1393,,,1
Cluster_20937,,,1
Cluster_22652,,,1
Cluster_14002,,,1
Cluster_5244,,,1
Cluster_19016,,,1
Cluster_8882,,,1
Cluster_10054,,,1
Cluster_20917,,,1
Cluster_21947,,,1
Cluster_18762,,,1
Cluster_6652,,,1
Cluster_328,,,1
Cluster_15644,,,1
Cluster_4483,,,1
Cluster_9475,,,1
Cluster_8627,,,1
Cluster_625,,,1
Cluster_10538,,,1
Cluster_6013,,,1
Cluster_9100,,,1
Cluster_12232,,,1
Cluster_3970,,,1
Cluster_7798,,,1
Cluster_21384,,,1
Cluster_19805,,,1
Cluster_3629,,,1
Cluster_16695,,,1
Cluster_17059,,,1
Cluster_3810,,,1
Cluster_6518,,,1
Cluster_20096,,,1
Cluster_20833,,,1
Cluster_19287,,,1
Cluster_5130,,,1
Cluster_6094,,,1
Cluster_7483,,,1
Cluster_11931,,,1
Cluster_6790,,,1
Cluster_18090,,,1
Cluster_17606,,,1
Cluster_8597,,,1
Cluster_17267,,,1
Cluster_13757,,,1
Cluster_3087,,,1
Cluster_10185,,,1
Cluster_6068,,,1
Cluster_12558,,,1
Cluster_6499,,,1
Cluster_14485,,,1
Cluster_2347,,,1
Cluster_3230,,,1
Cluster_4310,,,1
Cluster_12700,,,1
Cluster_6934,,,1
Cluster_7232,,,1
Cluster_19286,,,1
Cluster_11590,,,1
Cluster_13618,,,1
Cluster_9380,,,1
Cluster_5933,,,1
Cluster_10423,,,1
Cluster_18691,,,1
Cluster_10049,,,1
Cluster_13058,,,1
Cluster_19992,,,1
Cluster_11323,,,1
Cluster_6657,,,1
Cluster_20680,,,1
Cluster_1350,,,1
Cluster_3483,,,1
Cluster_2643,,,1
Cluster_16304,,,1
Cluster_12463,,,1
Cluster_2202,,,1
Cluster_5894,,,1
Cluster_12310,,,1
Cluster_1555,,,1
Cluster_14438,,,1
Cluster_10866,,,1
Cluster_957,,,1
Cluster_3064,,,1
Cluster_6791,,,1
Cluster_15184,,,1
Cluster_21474,,,1
Cluster_3421,,,1
Cluster_297,,,1
Cluster_2795,,,1
Cluster_9253,,,1
Cluster_18735,,,1
Cluster_19118,,,1
Cluster_17483,,,1
Cluster_22370,,,1
Cluster_13021,,,1
Cluster_15155,,,1
Cluster_17981,,,1
Cluster_21688,,,1
Cluster_3531,,,1
Cluster_16053,,,1
Cluster_20230,,,1
Cluster_2996,,,1
Cluster_22091,,,1
Cluster_20823,,,1
Cluster_22479,,,1
Cluster_6193,,,1
Cluster_11737,,,1
Cluster_16664,,,1
Cluster_3907,,,1
Cluster_3604,,,1
Cluster_21495,,,1
Cluster_8395,,,1
Cluster_11177,,,1
Cluster_18047,,,1
Cluster_3395,,,1
Cluster_20501,,,1
Cluster_22649,,,1
Cluster_15971,,,1
Cluster_18461,,,1
Cluster_805,,,1
Cluster_11437,,,1
Cluster_6946,,,1
Cluster_10620,,,1
Cluster_11237,,,1
Cluster_14540,,,1
Cluster_6145,,,1
Cluster_6202,,,1
Cluster_10428,,,1
Cluster_1023,,,1
Cluster_8677,,,1
Cluster_13020,,,1
Cluster_10956,,,1
Cluster_2415,,,1
Cluster_10914,,,1
Cluster_5026,,,1
Cluster_8483,,,1
Cluster_16183,,,1
Cluster_7568,,,1
Cluster_12162,,,1
Cluster_1218,,,1
Cluster_12182,,,1
Cluster_12131,,,1
Cluster_16747,,,1
Cluster_2808,,,1
Cluster_10206,,,1
Cluster_11870,,,1
Cluster_7025,,,1
Cluster_14357,,,1
Cluster_20839,,,1
Cluster_4747,,,1
Cluster_7919,,,1
Cluster_5623,,,1
Cluster_11735,,,1
Cluster_21885,,,1
Cluster_12849,,,1
Cluster_11175,,,1
Cluster_13541,,,1
Cluster_5420,,,1
Cluster_3225,,,1
Cluster_16773,,,1
Cluster_17066,,,1
Cluster_11816,,,1
Cluster_21356,,,1
Cluster_650,,,1
Cluster_949,,,1
Cluster_9621,,,1
Cluster_9901,,,1
Cluster_8419,,,1
Cluster_12129,,,1
Cluster_3820,,,1
Cluster_14209,,,1
Cluster_3972,,,1
Cluster_9836,,,1
Cluster_823,,,1
Cluster_2205,,,1
Cluster_12042,,,1
Cluster_8245,,,1
Cluster_10392,,,1
Cluster_1324,,,1
Cluster_6734,,,1
Cluster_3227,,,1
Cluster_8736,,,1
Cluster_14446,,,1
Cluster_21023,,,1
Cluster_16387,,,1
Cluster_16520,,,1
Cluster_7598,,,1
Cluster_6628,,,1
Cluster_18352,,,1
Cluster_6809,,,1
Cluster_14716,,,1
Cluster_22410,,,1
Cluster_2489,,,1
Cluster_1689,,,1
Cluster_15159,,,1
Cluster_9366,,,1
Cluster_1351,,,1
Cluster_17137,,,1
Cluster_11194,,,1
Cluster_19647,,,1
Cluster_18359,,,1
Cluster_20429,,,1
Cluster_2764,,,1
Cluster_6602,,,1
Cluster_1415,,,1
Cluster_16142,,,1
Cluster_18353,,,1
Cluster_134,,,1
Cluster_259,,,1
Cluster_18731,,,1
Cluster_18091,,,1
Cluster_8655,,,1
Cluster_9735,,,1
Cluster_2044,,,1
Cluster_21830,,,1
Cluster_17740,,,1
Cluster_10110,,,1
Cluster_16681,,,1
Cluster_20672,,,1
Cluster_18905,,,1
Cluster_10792,,,1
Cluster_2963,,,1
Cluster_10608,,,1
Cluster_12280,,,1
Cluster_11429,,,1
Cluster_21596,,,1
Cluster_14112,,,1
Cluster_18216,,,1
Cluster_1475,,,1
Cluster_11954,,,1
Cluster_5611,,,1
Cluster_14181,,,1
Cluster_16439,,,1
Cluster_14589,,,1
Cluster_22226,,,1
Cluster_14770,,,1
Cluster_14718,,,1
Cluster_18581,,,1
Cluster_20273,,,1
Cluster_1009,,,1
Cluster_2302,,,1
Cluster_18944,,,1
Cluster_13604,,,1
Cluster_18826,,,1
Cluster_14225,,,1
Cluster_12461,,,1
Cluster_130,,,1
Cluster_16805,,,1
Cluster_17991,,,1
Cluster_21950,,,1
Cluster_17179,,,1
Cluster_3765,,,1
Cluster_21196,,,1
Cluster_14660,,,1
Cluster_5602,,,1
Cluster_1052,,,1
Cluster_6310,,,1
Cluster_10044,,,1
Cluster_6096,,,1
Cluster_2939,,,1
Cluster_632,,,1
Cluster_17511,,,1
Cluster_8991,,,1
Cluster_19713,,,1
Cluster_16571,,,1
Cluster_8899,,,1
Cluster_15266,,,1
Cluster_21703,,,1
Cluster_9517,,,1
Cluster_12070,,,1
Cluster_3758,,,1
Cluster_485,,,1
Cluster_15853,,,1
Cluster_19246,,,1
Cluster_1717,,,1
Cluster_15833,,,1
Cluster_1614,,,1
Cluster_18490,,,1
Cluster_13398,,,1
Cluster_19185,,,1
Cluster_3899,,,1
Cluster_21854,,,1
Cluster_937,,,1
Cluster_18278,,,1
Cluster_12564,,,1
Cluster_7642,,,1
Cluster_8682,,,1
Cluster_3636,,,1
Cluster_11917,,,1
Cluster_8572,,,1
Cluster_9300,,,1
Cluster_2463,,,1
Cluster_19976,,,1
Cluster_14301,,,1
Cluster_3241,,,1
Cluster_1594,,,1
Cluster_2114,,,1
Cluster_13973,,,1
Cluster_21879,,,1
Cluster_10037,,,1
Cluster_1144,,,1
Cluster_17074,,,1
Cluster_15783,,,1
Cluster_6547,,,1
Cluster_19332,,,1
Cluster_17054,,,1
Cluster_11936,,,1
Cluster_4103,,,1
Cluster_4767,,,1
Cluster_16465,,,1
Cluster_6105,,,1
Cluster_8446,,,1
Cluster_15885,,,1
Cluster_22051,,,1
Cluster_22228,,,1
Cluster_15160,,,1
Cluster_15191,,,1
Cluster_7348,,,1
Cluster_4427,,,1
Cluster_6848,,,1
Cluster_7898,,,1
Cluster_16568,,,1
Cluster_20916,,,1
Cluster_6028,,,1
Cluster_15997,,,1
Cluster_1156,,,1
Cluster_10541,,,1
Cluster_6763,,,1
Cluster_19081,,,1
Cluster_331,,,1
Cluster_9097,,,1
Cluster_16328,,,1
Cluster_9129,,,1
Cluster_8718,,,1
Cluster_22507,,,1
Cluster_11744,,,1
Cluster_2717,,,1
Cluster_5773,,,1
Cluster_3874,,,1
Cluster_13978,,,1
Cluster_14990,,,1
Cluster_3306,,,1
Cluster_19280,,,1
Cluster_5472,,,1
Cluster_6323,,,1
Cluster_4659,,,1
Cluster_378,,,1
Cluster_19116,,,1
Cluster_7439,,,1
Cluster_22361,,,1
Cluster_14053,,,1
Cluster_16210,,,1
Cluster_19911,,,1
Cluster_2317,,,1
Cluster_22097,,,1
Cluster_13183,,,1
Cluster_21996,,,1
Cluster_7152,,,1
Cluster_6230,,,1
Cluster_20724,,,1
Cluster_18130,,,1
Cluster_22100,,,1
Cluster_3803,,,1
Cluster_17748,,,1
Cluster_1528,,,1
Cluster_15243,,,1
Cluster_19245,,,1
Cluster_21283,,,1
Cluster_8686,,,1
Cluster_17552,,,1
Cluster_4485,,,1
Cluster_22312,,,1
Cluster_22242,,,1
Cluster_18377,,,1
Cluster_11251,,,1
Cluster_9248,,,1
Cluster_16537,,,1
Cluster_16594,,,1
Cluster_20013,,,1
Cluster_6789,,,1
Cluster_20414,,,1
Cluster_6005,,,1
